0.66	0	1.61E+01	2.42E+00
0.666	0	3.40E+01	5.10E+00
0.683	0	3.76E+01	5.64E+00
0.696	0	4.90E+01	7.35E+00
0.703	0	7.82E+01	1.17E+01
0.713	0	6.28E+01	9.42E+00
0.729	0	7.16E+01	1.07E+01
0.747	0	6.64E+01	9.96E+00
0.764	0	7.76E+01	1.16E+01
0.778	0	8.52E+01	1.28E+01
0.792	0	9.66E+01	1.45E+01
0.802	0	8.84E+01	1.33E+01
0.813	0	8.36E+01	1.25E+01
0.825	0	1.13E+02	1.69E+01
0.839	0	1.06E+02	1.59E+01
0.855	0	1.02E+02	1.54E+01
0.864	0	1.35E+02	2.03E+01
0.882	0	1.47E+02	2.20E+01
0.884	0	1.26E+02	1.89E+01
0.902	0	1.20E+02	1.80E+01
0.915	0	1.41E+02	2.12E+01
0.931	0	1.53E+02	2.29E+01
0.94	0	1.30E+02	1.94E+01
0.951	0	1.45E+02	2.17E+01
0.968	0	1.32E+02	1.98E+01
0.98	0	1.39E+02	2.09E+01
0.989	0	1.61E+02	2.42E+01
0.998	0	1.35E+02	2.03E+01
1.015	0	1.58E+02	2.37E+01
1.034	0	1.62E+02	2.43E+01
1.047	0	1.45E+02	2.18E+01
1.06	0	1.58E+02	2.37E+01
1.066	0	1.74E+02	2.62E+01
1.077	0	1.88E+02	2.82E+01
1.087	0	5.42E+02	8.13E+01
1.104	0	5.34E+02	8.01E+01
1.116	0	3.37E+02	5.06E+01
1.129	0	9.69E+02	1.45E+02
1.139	0	1.79E+03	2.69E+02
1.144	0	9.89E+03	1.48E+03
1.159	0	2.34E+04	3.51E+03
1.168	0	1.56E+04	2.34E+03
1.178	0	8.41E+03	1.26E+03
1.189	0	4.26E+03	6.39E+02
1.199	0	2.85E+03	4.28E+02
1.205	0	1.51E+03	2.27E+02
1.226	0	1.05E+03	1.58E+02
1.246	0	1.68E+03	2.52E+02
1.257	0	2.57E+03	3.86E+02
1.265	0	4.99E+03	7.49E+02
1.273	0	9.45E+03	1.42E+03
1.288	0	1.73E+04	2.60E+03
