1.727488	36.733	0.999626281	0.099962628
1.757607	36.733	0.957821959	0.095782196
1.784517	36.733	0.95418923	0.095418923
1.824403	36.733	0.934192457	0.093419246
1.843895	36.733	0.93601441	0.093601441
1.862473	36.733	0.952367277	0.095236728
1.929738	36.733	0.932381682	0.093238168
1.969575	36.733	0.865125906	0.086512591
1.977883	36.733	0.821510808	0.082151081
1.987652	36.733	0.84514031	0.084514031
1.996865	36.733	0.779706487	0.077970649
2.017326	36.733	0.821510808	0.082151081
2.025103	36.733	0.714272664	0.071427266
2.035378	36.733	0.777884534	0.077788453
2.054494	36.733	0.865125906	0.086512591
2.072224	36.733	0.957821959	0.095782196
2.092328	36.733	1.103220519	0.110322052
2.103891	36.733	1.066870879	0.106687088
2.121408	36.733	0.95418923	0.095418923
2.141692	36.733	0.825143537	0.082514354
2.180686	36.733	0.839685629	0.083968563
2.189944	36.733	0.81787808	0.081787808
2.246956	36.733	0.756076985	0.075607699
2.302171	36.733	0.750622304	0.07506223
2.35134		36.733	0.732447484	0.073244748
2.398557	36.733	0.621587788	0.062158779
2.447585	36.733	0.914206862	0.091420686
2.471322	36.733	0.983262236	0.098326224
2.486533	36.733	1.332227723	0.133222772
2.505612	36.733	1.383119455	0.138311945
2.525332	36.733	1.157744979	0.115774498
2.562749	36.733	0.994171599	0.09941716
2.581201	36.733	0.888755407	0.088875541
2.600604	36.733	0.805157941	0.080515794
2.647002	36.733	0.79970326	0.079970326
1.081077	51.472	1.042886031	0.104288603
1.100787	51.472	0.977339112	0.097733911
1.11126		51.472	0.9106149	0.09106149
1.132327	51.472	0.876495183	0.087649518
1.140202	51.472	0.842484475	0.084248448
1.159869	51.472	0.741727754	0.074172775
1.161337	51.472	0.821282287	0.082128229
1.161945	51.472	0.822176159	0.082217616
1.168736	51.472	1.059924087	0.105992409
1.168829	51.472	1.059749673	0.105974967
1.175999	51.472	0.989286463	0.098928646
1.179167	51.472	0.881128052	0.088112805
1.189728	51.472	0.887330646	0.088733065
1.200227	51.472	0.841972135	0.084197213
1.217961	51.472	0.778965118	0.077896512
1.238368	51.472	0.744845402	0.07448454
1.256774	51.472	0.691878085	0.069187808
1.267331	51.472	0.694308978	0.069430898
1.275845	51.472	0.643946969	0.064394697
1.283665	51.472	0.564664957	0.056466496
1.294836	51.472	0.529367946	0.052936795
1.304071	51.472	0.5551594	0.05551594
1.30477		51.472	0.561972442	0.056197244
1.31402		51.472	0.574475738	0.057447574
1.31469		51.472	0.583272738	0.058327274
1.322609	51.472	0.585714532	0.058571453
1.324601	51.472	0.597018732	0.059701873
1.335154	51.472	0.595667025	0.059566702
1.354123	51.472	0.463494002	0.0463494
1.373251	51.472	0.462076889	0.046207689
1.390972	51.472	0.389008371	0.038900837
1.430378	51.472	0.246599433	0.024659943
1.46724		51.472	0.183418003	0.0183418
1.515379	51.472	0.17169957	0.017169957
1.554311	51.472	0.182687645	0.018268764
1.593229	51.472	0.18237152	0.018237152
1.642108	51.472	0.237279191	0.023727919
1.689665	51.472	0.289690564	0.028969056
1.728627	51.472	0.325826941	0.032582694
1.778085	51.472	0.314086706	0.031408671
1.825593	51.472	0.326262976	0.032626298
1.873741	51.472	0.322087943	0.032208794
1.921263	51.472	0.345579314	0.034557931
1.939705	51.472	0.3227965	0.03227965
1.969397	51.472	0.33008918	0.033008918
1.987885	51.472	0.345023369	0.034502337
1.998411	51.472	0.322305961	0.032230596
2.016891	51.472	0.330950349	0.033095035
2.024845	51.472	0.362312146	0.036231215
2.026799	51.472	0.342178243	0.034217824
2.035324	51.472	0.300624135	0.030062413
2.044559	51.472	0.331822418	0.033182242
2.044597	51.472	0.331975031	0.033197503
2.063793	51.472	0.387133422	0.038713342
2.074452	51.472	0.473795322	0.047379532
2.084368	51.472	0.491323917	0.049132392
2.094911	51.472	0.482428809	0.048242881
2.12189		51.472	0.428142487	0.042814249
2.149523	51.472	0.368819964	0.036881996
2.16866		51.472	0.374935351	0.037493535
2.198317	51.472	0.35331893	0.035331893
2.246433	51.472	0.322741996	0.0322742
2.303118	51.472	0.287063455	0.028706345
2.35064		51.472	0.310554825	0.031055483
2.378327	51.472	0.296492706	0.029649271
2.407381	51.472	0.321390288	0.032139029
2.429174	51.472	0.342581575	0.034258158
2.44641		51.472	0.412848569	0.041284857
2.455043	51.472	0.460550767	0.046055077
2.464989	51.472	0.503216764	0.050321676
2.467643	51.472	0.515763663	0.051576366
2.475548	51.472	0.506901258	0.050690126
2.486735	51.472	0.485437449	0.048543745
2.513713	51.472	0.429886626	0.042988663
2.522241	51.472	0.390839717	0.039083972
2.551208	51.472	0.344074994	0.034407499
2.581522	51.472	0.319929572	0.031992957
2.599265	51.472	0.264455055	0.026445505
2.627587	51.472	0.230280834	0.023028083
2.656602	51.472	0.222486714	0.022248671
1.060156	85.88	0.13805071	0.013805071
1.060245	85.88	0.138073889	0.013807389
1.061376	85.88	0.137921714	0.013792171
1.080943	85.88	0.124509173	0.012450917
1.101566	85.88	0.120132386	0.012013239
1.118441	85.88	0.108338339	0.010833834
1.129237	85.88	0.100937205	0.01009372
1.148408	85.88	0.100961391	0.010096139
1.150852	85.88	0.108310121	0.010831012
1.153309	85.88	0.158885548	0.015888555
1.1573		85.88	0.180435911	0.018043591
1.162577	85.88	0.158434063	0.015843406
1.169261	85.88	0.111180278	0.011118028
1.177816	85.88	0.076339316	0.007633932
1.178233	85.88	0.075977523	0.007597752
1.207655	85.88	0.064662172	0.006466217
1.236737	85.88	0.042456753	0.004245675
1.266922	85.88	0.027667585	0.002766759
1.285617	85.88	0.021435475	0.002143548
1.306034	85.88	0.024008337	0.002400834
1.307737	85.88	0.033509685	0.003350968
1.322928	85.88	0.031262336	0.003126234
1.324373	85.88	0.029823226	0.002982323
1.351839	85.88	0.017578702	0.00175787
1.372441	85.88	0.013897283	0.001389728
1.392273	85.88	0.01392147	0.001392147
1.430136	85.88	0.030186027	0.003018603
1.466886	85.88	0.061738603	0.00617386
1.515454	85.88	0.096086761	0.009608676
1.551509	85.88	0.128797276	0.012879728
1.590584	85.88	0.148769455	0.014876946
1.639325	85.88	0.154852414	0.015485241
1.687302	85.88	0.164411205	0.01644112
1.726373	85.88	0.162142692	0.016214269
1.774575	85.88	0.164055458	0.016405546
1.823079	85.88	0.155774532	0.015577453
1.87133		85.88	0.156065781	0.015606578
1.919696	85.88	0.152419633	0.015241963
1.938812	85.88	0.154296119	0.015429612
1.970796	85.88	0.145764256	0.014576426
1.98472		85.88	0.144390652	0.014439065
1.996129	85.88	0.138613051	0.013861305
2.016758	85.88	0.134005482	0.013400548
2.026859	85.88	0.127762286	0.012776229
2.030654	85.88	0.133559035	0.013355904
2.034285	85.88	0.144915705	0.014491571
2.044944	85.88	0.142148342	0.014214834
2.05486		85.88	0.142160436	0.014216044
2.062677	85.88	0.146108917	0.014610892
2.073846	85.88	0.148439911	0.014843991
2.082864	85.88	0.134087112	0.013408711
2.086598	85.88	0.14196795	0.014196795
2.092828	85.88	0.132477688	0.013247769
2.121377	85.88	0.128342767	0.012834277
2.150655	85.88	0.121891969	0.012189197
2.169301	85.88	0.117281377	0.011728138
2.197713	85.88	0.117780228	0.011778023
2.227039	85.88	0.109707912	0.010970791
2.246319	85.88	0.106024477	0.010602448
2.276204	85.88	0.101427993	0.010142799
2.304146	85.88	0.095438758	0.009543876
2.332743	85.88	0.08968232	0.008968232
2.341473	85.88	0.085059635	0.008505963
2.35355		85.88	0.079051252	0.007905125
2.370302	85.88	0.07142639	0.007142639
2.390558	85.88	0.0570877	0.00570877
2.406834	85.88	0.043207549	0.004320755
2.418407	85.88	0.031870027	0.003187003
2.427493	85.88	0.01520135	0.001520135
2.444245	85.88	0.007576488	0.000757649
2.457056	85.88	0.021492919	0.002149292
2.478301	85.88	0.06322004	0.006322004
2.484798	85.88	0.111879677	0.011187968
2.513064	85.88	0.139715562	0.013971556
2.524316	85.88	0.139266092	0.013926609
2.532827	85.88	0.142056634	0.014205663
2.551964	85.88	0.14323876	0.014323876
2.581876	85.88	0.137715119	0.013771512
2.589932	85.88	0.133555004	0.0133555
2.607978	85.88	0.126859316	0.012685932
2.636568	85.88	0.121333659	0.012133366
2.657143	85.88	0.118579397	0.01185794
1.064442	121.79	0.047742162	0.004774216
1.110339	121.79	0.032524602	0.00325246
1.129191	121.79	0.025545807	0.002554581
1.157106	121.79	0.034685211	0.003468521
1.157227	121.79	0.034754491	0.003475449
1.158064	121.79	0.058531351	0.005853135
1.165448	121.79	0.044340981	0.004434098
1.169609	121.79	0.037291982	0.003729198
1.170407	121.79	0.03743978	0.003743978
1.199175	121.79	0.016660429	0.001666043
1.256562	121.79	0.010271899	0.00102719
1.294503	121.79	0.01369525	0.001369525
1.304037	121.79	0.018087595	0.00180876
1.315981	121.79	0.013977912	0.001397791
1.332301	121.79	0.006608378	0.000660838
1.344289	121.79	0.00573268	0.000573268
1.351983	121.79	0.014178362	0.001417836
1.363334	121.79	0.01290084	0.001290084
1.381305	121.79	0.033820598	0.00338206
1.400577	121.79	0.05756328	0.005756328
1.430502	121.79	0.075181619	0.007518162
1.449026	121.79	0.097824137	0.009782414
1.450411	121.79	0.099324278	0.009932428
1.478441	121.79	0.116952778	0.011695278
1.489271	121.79	0.123764378	0.012376438
1.516216	121.79	0.154335286	0.015433529
1.547831	121.79	0.156986397	0.01569864
1.603555	121.79	0.167585297	0.01675853
1.643076	121.79	0.147957841	0.014795784
1.691787	121.79	0.153745945	0.015374595
1.739728	121.79	0.149432117	0.014943212
1.789048	121.79	0.153599996	0.01536
1.834956	121.79	0.139190701	0.01391907
1.884731	121.79	0.130419866	0.013041987
1.933276	121.79	0.124081218	0.012408122
1.980585	121.79	0.119770161	0.011977016
2.00891		121.79	0.112737789	0.011273779
2.028382	121.79	0.104947034	0.010494703
2.041418	121.79	0.088298613	0.008829861
2.056021	121.79	0.093875183	0.009387518
2.067671	121.79	0.068341384	0.006834138
2.078324	121.79	0.062217042	0.006221704
2.087321	121.79	0.073485648	0.007348565
2.096843	121.79	0.077069728	0.007706973
2.105252	121.79	0.09157509	0.009157509
2.125594	121.79	0.101162504	0.01011625
2.161065	121.79	0.108642886	0.010864289
2.182603	121.79	0.113371469	0.011337147
2.259594	121.79	0.108893217	0.010889322
2.326642	121.79	0.116195318	0.011619532
2.373441	121.79	0.120781647	0.012078165
2.412324	121.79	0.146838278	0.014683828
2.423098	121.79	0.149606703	0.01496067
2.451273	121.79	0.177745425	0.017774543
2.470394	121.79	0.236659201	0.02366592
2.489849	121.79	0.273740573	0.027374057
2.509488	121.79	0.23199066	0.023199066
2.527677	121.79	0.176504853	0.017650485
2.546391	121.79	0.159419507	0.015941951
2.584577	121.79	0.134543406	0.013454341
2.620901	121.79	0.112104109	0.011210411
2.673889	121.79	0.107357051	0.010735705
2.688237	121.79	0.09433982	0.009433982
1.252677	159.99	0.013156094	0.001315609
1.273482	159.99	0.010484727	0.001048473
1.280877	159.99	0.018723037	0.001872304
1.291336	159.99	0.027423665	0.002742367
1.301146	159.99	0.029514527	0.002951453
1.31031		159.99	0.025703875	0.002570387
1.320056	159.99	0.016459239	0.001645924
1.32983		159.99	0.012174102	0.00121741
1.347649	159.99	0.022973414	0.002297341
1.359321	159.99	0.029544074	0.002954407
1.386388	159.99	0.051173983	0.005117398
1.42525		159.99	0.101335557	0.010133556
1.474434	159.99	0.135874759	0.013587476
1.511298	159.99	0.157469906	0.015746991
1.550002	159.99	0.179530849	0.017953085
1.607563	159.99	0.179326629	0.017932663
1.634555	159.99	0.18773266	0.018773266
1.655314	159.99	0.176796043	0.017679604
1.682271	159.99	0.179062447	0.017906245
1.710973	159.99	0.165027774	0.016502777
1.750747	159.99	0.159691991	0.015969199
1.779592	159.99	0.170924075	0.017092407
1.799155	159.99	0.165187673	0.016518767
1.8457		159.99	0.165967184	0.016596718
1.893387	159.99	0.15210197	0.015210197
1.926994	159.99	0.139230914	0.013923091
1.939911	159.99	0.149339355	0.014933936
1.988844	159.99	0.139248294	0.013924829
1.998684	159.99	0.146769663	0.014676966
2.006094	159.99	0.157606343	0.015760634
2.014081	159.99	0.162300789	0.016230079
2.016964	159.99	0.130646734	0.013064673
2.035733	159.99	0.092561062	0.009256106
2.05568		159.99	0.046205795	0.00462058
2.085851	159.99	0.075380536	0.007538054
2.094643	159.99	0.114314372	0.011431437
2.101526	159.99	0.140265917	0.014026592
2.131642	159.99	0.159758905	0.015975891
2.151232	159.99	0.158745628	0.015874563
2.16962		159.99	0.16174983	0.016174983
2.188026	159.99	0.168060654	0.016806065
2.192742	159.99	0.160970319	0.016097032
2.219072	159.99	0.158994168	0.015899417
2.249696	159.99	0.165428392	0.016542839
2.27604		159.99	0.177619005	0.017761901
2.304852	159.99	0.211010231	0.021101023
2.343473	159.99	0.255533603	0.02555336
2.392558	159.99	0.356505041	0.035650504
2.422708	159.99	0.510300731	0.051030073
2.443222	159.99	0.835750472	0.083575047
2.470414	159.99	1.098708983	0.109870898
2.498793	159.99	0.670212584	0.067021258
2.523538	159.99	0.285707717	0.028570772
2.553424	159.99	0.15755507	0.015755507
2.599294	159.99	0.095653035	0.009565304
2.655607	159.99	0.068951526	0.006895153
2.722355	159.99	0.068951526	0.006895153
			
			
