1.28	0	0.006	0.0012
1.31	0	0.008	0.0016
1.33	0	0.012	0.0024
1.35	0	0.018	0.0036
1.36	0	0.048	0.0096
1.36	0	0.036	0.0072
1.37	0	0.044	0.0088
1.38	0	0.031	0.0062
1.39	0	0.028	0.0056
1.4	0	0.032	0.0064
1.41	0	0.038	0.0076
1.43	0	0.04	0.008
1.44	0	0.036	0.0072
1.45	0	0.032	0.0064
1.47	0	0.024	0.0048
1.49	0	0.02	0.004
1.52	0	0.018	0.0036
1.54	0	0.018	0.0036
1.56	0	0.018	0.0036
1.58	0	0.019	0.0038
1.6	0	0.019	0.0038
1.62	0	0.019	0.0038
1.64	0	0.018	0.0036
1.67	0	0.022	0.0044
1.69	0	0.024	0.0048
1.72	0	0.028	0.0056
1.73	0	0.029	0.0058
1.74	0	0.036	0.0072
1.75	0	0.054	0.0108
1.76	0	0.062	0.0124
1.78	0	0.12	0.024
1.79	0	0.192	0.0384
1.79	0	0.148	0.0296
1.8	0	0.208	0.0416
1.81	0	0.198	0.0396
1.82	0	0.148	0.0296
1.82	0	0.152	0.0304
1.83	0	0.107	0.0214
1.84	0	0.108	0.0216
1.86	0	0.06	0.012
1.87	0	0.066	0.0132
1.88	0	0.06	0.012
1.91	0	0.052	0.0104
1.94	0	0.048	0.0096
1.96	0	0.048	0.0096
1.98	0	0.048	0.0096
2	0	0.048	0.0096
2.02	0	0.048	0.0096
2.04	0	0.05	0.01
2.06	0	0.049	0.0098
2.07	0	0.049	0.0098
2.1	0	0.048	0.0096
2.13	0	0.058	0.0116
2.15	0	0.067	0.0134
2.17	0	0.088	0.0176
2.19	0	0.108	0.0216
2.21	0	0.17	0.034
2.24	0	0.192	0.0384
2.26	0	0.174	0.0348
2.29	0	0.102	0.0204
2.3	0	0.078	0.0156
2.32	0	0.072	0.0144
2.34	0	0.064	0.0128
2.37	0	0.072	0.0144
2.39	0	0.07	0.014
2.42	0	0.072	0.0144
2.45	0	0.073	0.0146
2.47	0	0.09	0.018
2.47	0	0.084	0.0168
2.49	0	0.089	0.0178
2.5	0	0.084	0.0168
2.51	0	0.142	0.0284
2.51	0	0.101	0.0202
2.51	0	0.103	0.0206
2.52	0	0.146	0.0292
2.54	0	0.092	0.0184
2.54	0	0.119	0.0238
2.54	0	0.108	0.0216
2.55	0	0.09	0.018
2.56	0	0.089	0.0178
2.59	0	0.096	0.0192
2.61	0	0.1	0.02
2.63	0	0.1	0.02
2.66	0	0.114	0.0228
2.68	0	0.122	0.0244
2.7	0	0.14	0.028
2.72	0	0.115	0.023
2.74	0	0.12	0.024
2.75	0	0.11	0.022
2.81	0	0.136	0.0272
2.83	0	0.156	0.0312
2.86	0	0.161	0.0322
2.88	0	0.174	0.0348
2.91	0	0.18	0.036
2.94	0	0.196	0.0392
2.95	0	0.204	0.0408
2.97	0	0.254	0.0508
2.98	0	0.27	0.054
2.99	0	0.238	0.0476
3.01	0	0.226	0.0452
3.01	0	0.234	0.0468
3.04	0	0.227	0.0454
3.06	0	0.254	0.0508
3.08	0	0.296	0.0592
3.12	0	0.288	0.0576
3.14	0	0.264	0.0528
3.15	0	0.252	0.0504
3.18	0	0.244	0.0488
3.21	0	0.256	0.0512
3.22	0	0.289	0.0578
3.24	0	0.343	0.0686
3.25	0	0.353	0.0706
3.29	0	0.353	0.0706
3.32	0	0.344	0.0688
3.35	0	0.34	0.068
3.37	0	0.33	0.066
3.39	0	0.329	0.0658
3.42	0	0.32	0.064
3.45	0	0.324	0.0648
3.48	0	0.328	0.0656
3.51	0	0.388	0.0776
3.52	0	0.445	0.089
3.53	0	0.427	0.0854
3.55	0	0.382	0.0764
3.56	0	0.354	0.0708
3.57	0	0.383	0.0766
3.58	0	0.412	0.0824
3.59	0	0.403	0.0806
3.6	0	0.366	0.0732
3.62	0	0.34	0.068
3.65	0	0.293	0.0586
3.68	0	0.31	0.062
3.7	0	0.278	0.0556
3.73	0	0.293	0.0586
3.76	0	0.294	0.0588
3.79	0	0.295	0.059
3.82	0	0.294	0.0588
3.85	0	0.317	0.0634
3.87	0	0.326	0.0652
3.91	0	0.338	0.0676
3.94	0	0.337	0.0674
3.96	0	0.348	0.0696
3.98	0	0.364	0.0728
4.02	0	0.366	0.0732
4.05	0	0.401	0.0802
4.06	0	0.436	0.0872
4.08	0	0.462	0.0924
4.09	0	0.434	0.0868
4.1	0	0.378	0.0756
4.14	0	0.378	0.0756
4.16	0	0.369	0.0738
4.19	0	0.354	0.0708
4.23	0	0.346	0.0692
4.25	0	0.346	0.0692
4.28	0	0.336	0.0672
4.31	0	0.316	0.0632
4.33	0	0.298	0.0596
4.34	0	0.293	0.0586
4.36	0	0.31	0.062
4.38	0	0.332	0.0664
4.39	0	0.312	0.0624
4.4	0	0.283	0.0566
4.42	0	0.274	0.0548
4.43	0	0.294	0.0588
4.45	0	0.27	0.054
4.48	0	0.28	0.056
4.51	0	0.299	0.0598
4.53	0	0.324	0.0648
4.56	0	0.322	0.0644
4.56	0	0.331	0.0662
4.59	0	0.36	0.072
4.6	0	0.378	0.0756
4.63	0	0.37	0.074
4.64	0	0.365	0.073
4.65	0	0.318	0.0636
4.67	0	0.284	0.0568
4.69	0	0.222	0.0444
4.72	0	0.214	0.0428
4.76	0	0.198	0.0396
4.8	0	0.178	0.0356
4.81	0	0.18	0.036
4.85	0	0.164	0.0328
4.88	0	0.174	0.0348
4.92	0	0.186	0.0372

