2.399465945	0	2.08E-02	1.08E-04
2.299516605	0	1.88E-02	1.03E-04
2.199839978	0	2.09E-02	1.08E-04
2.179659211	0	2.29E-02	1.13E-04
2.159751157	0	2.54E-02	1.19E-04
2.153069687	0	2.79E-02	1.02E-04
2.139706746	0	3.07E-02	1.31E-04
2.13247985	0	3.48E-02	1.14E-04
2.119662335	0	3.88E-02	1.48E-04
2.109844665	0	4.94E-02	1.36E-04
2.103708621	0	5.66E-02	1.46E-04
2.099890638	0	5.90E-02	1.82E-04
2.097572577	0	6.56E-02	1.57E-04
2.091436533	0	7.63E-02	1.69E-04
2.085436845	0	9.09E-02	1.84E-04
2.079846227	0	9.90E-02	2.36E-04
2.079300801	0	1.06E-01	1.99E-04
2.073164757	0	1.20E-01	2.12E-04
2.067028713	0	1.27E-01	2.18E-04
2.061029025	0	1.23E-01	2.14E-04
2.059801817	0	1.27E-01	2.67E-04
2.054892981	0	1.09E-01	2.02E-04
2.048893294	0	9.16E-02	1.85E-04
2.04275725	0	7.30E-02	1.65E-04
2.039757406	0	7.28E-02	2.02E-04
2.036757562	0	5.81E-02	1.47E-04
2.030757875	0	4.67E-02	1.32E-04
2.024621831	0	3.76E-02	1.18E-04
2.019849352	0	3.42E-02	1.13E-04
2.018622143	0	3.13E-02	1.08E-04
2.012622456	0	2.62E-02	9.90E-05
2.006622768	0	2.26E-02	9.20E-05
2.00062308	0	1.97E-02	8.59E-05
1.999804941	0	2.05E-02	8.76E-05
1.994623393	0	1.75E-02	8.09E-05
1.988760062	0	1.58E-02	7.68E-05
1.982760374	0	1.45E-02	7.36E-05
1.976760687	0	1.33E-02	7.05E-05
1.970897356	0	1.25E-02	6.83E-05
1.965034025	0	1.18E-02	6.64E-05
1.959034337	0	1.12E-02	6.48E-05
1.95303465	0	1.06E-02	6.31E-05
1.947171319	0	1.02E-02	6.19E-05
1.941307988	0	9.95E-03	6.11E-05
1.9353083	0	9.31E-03	5.91E-05
1.929444969	0	9.21E-03	5.87E-05
1.923717995	0	9.12E-03	5.85E-05
1.917718307	0	8.79E-03	5.74E-05
1.911854976	0	8.68E-03	5.70E-05
1.906128002	0	8.68E-03	5.70E-05
1.900264671	0	8.49E-03	5.64E-05
1.89440134	0	8.34E-03	5.59E-05
1.888538009	0	8.23E-03	5.55E-05
1.882811034	0	8.21E-03	5.54E-05
1.876947703	0	8.12E-03	5.52E-05
1.871220729	0	8.02E-03	5.48E-05
1.865357398	0	7.83E-03	5.42E-05
1.859630423	0	7.71E-03	5.38E-05
1.853903449	0	7.81E-03	5.41E-05
1.848040118	0	7.72E-03	5.38E-05
1.842313143	0	7.66E-03	5.36E-05
1.836586169	0	7.82E-03	5.41E-05
1.830859194	0	7.82E-03	5.41E-05
1.82513222	0	7.81E-03	5.41E-05
1.819405246	0	7.71E-03	5.38E-05
1.813814628	0	7.47E-03	5.29E-05
1.808087653	0	7.37E-03	5.26E-05
1.802360679	0	7.22E-03	5.20E-05
1.796633704	0	7.28E-03	5.22E-05
1.79090673	0	7.22E-03	5.20E-05
1.785316112	0	7.22E-03	5.20E-05
1.779725494	0	7.09E-03	5.16E-05
1.773998519	0	7.21E-03	5.20E-05
1.768407902	0	7.08E-03	5.15E-05
1.762817284	0	7.10E-03	5.16E-05
1.757226666	0	7.19E-03	5.19E-05
1.751499691	0	7.23E-03	5.21E-05
1.745909073	0	7.23E-03	5.21E-05
1.740318455	0	7.24E-03	5.21E-05
1.734864194	0	7.27E-03	5.22E-05
1.729273576	0	7.14E-03	5.18E-05
1.723682958	0	7.44E-03	5.28E-05
1.718228697	0	7.38E-03	5.26E-05
1.712501722	0	7.43E-03	5.28E-05
1.707047461	0	7.43E-03	5.28E-05
1.701593199	0	7.47E-03	5.29E-05
1.696002581	0	7.53E-03	5.31E-05
1.69054832	0	7.66E-03	5.36E-05
1.685094059	0	7.83E-03	5.42E-05
1.679503441	0	7.93E-03	5.45E-05
1.674049179	0	8.13E-03	5.52E-05
1.668594918	0	8.41E-03	5.61E-05
1.663140657	0	8.66E-03	5.70E-05
1.657686395	0	8.90E-03	5.77E-05
1.652232134	0	9.27E-03	5.89E-05
1.646777872	0	9.49E-03	5.96E-05
1.641323611	0	9.98E-03	6.11E-05
1.636005706	0	1.05E-02	6.27E-05
1.630551445	0	1.12E-02	6.49E-05
1.625097183	0	1.19E-02	6.67E-05
1.619779278	0	1.29E-02	6.94E-05
1.614325017	0	1.40E-02	7.24E-05
1.609007112	0	1.54E-02	7.59E-05
1.603689207	0	1.68E-02	7.92E-05
1.598234946	0	1.81E-02	8.24E-05
1.592917041	0	1.97E-02	8.58E-05
1.587599136	0	2.08E-02	8.82E-05
1.582281231	0	2.10E-02	8.87E-05
1.576963326	0	2.07E-02	8.81E-05
1.571645422	0	1.97E-02	8.59E-05
1.566327517	0	1.83E-02	8.28E-05
1.561009612	0	1.69E-02	7.96E-05
1.555691707	0	1.57E-02	7.65E-05
1.550510159	0	1.47E-02	7.43E-05
1.545192254	0	1.40E-02	7.25E-05
1.540010705	0	1.40E-02	7.23E-05
1.534692801	0	1.44E-02	7.34E-05
1.529511252	0	1.63E-02	7.80E-05
1.524193347	0	1.95E-02	8.53E-05
1.519011799	0	2.45E-02	9.58E-05
1.513830251	0	3.02E-02	1.06E-04
1.508648702	0	3.14E-02	1.08E-04
1.503467154	0	2.65E-02	9.96E-05
1.498285606	0	1.90E-02	8.43E-05
1.493104057	0	1.35E-02	7.12E-05
1.487922509	0	1.04E-02	6.24E-05
1.482740961	0	8.44E-03	5.62E-05
1.477559412	0	7.20E-03	5.19E-05
1.472514221	0	6.21E-03	4.83E-05
1.467332672	0	5.56E-03	4.57E-05
1.462151124	0	5.05E-03	4.35E-05
1.457105932	0	4.73E-03	4.22E-05
1.451924384	0	4.40E-03	4.07E-05
1.446879192	0	4.11E-03	3.93E-05
1.441697644	0	3.94E-03	3.85E-05
1.436788809	0	3.77E-03	3.77E-05
1.43160726	0	3.57E-03	3.67E-05
1.426562068	0	3.43E-03	3.59E-05
1.421516877	0	3.36E-03	3.55E-05
1.416471685	0	3.17E-03	3.45E-05
1.411426493	0	3.10E-03	3.41E-05
1.406517658	0	2.92E-03	3.32E-05
1.401472466	0	2.87E-03	3.29E-05
1.400245257	0	2.78E-03	2.30E-05
